Company,Tahun_Buku,Tanggal Rilis,kas,jumlah_aset_lancar,persediaan,piutang,jumlah_aset_tidak_lancar,jumlah_aset,jumlah_liabilitas_jangka_pendek,jumlah_liabilitas_jangka_panjang,jumlah_ekuitas,jumlah_liabilitas,pendapatan,cogs,laba_bruto,laba_rugi,laba_rugi_komprehensif,EPS,category,7D_Avg
LAND,2021,2022-04-27 16:18:00,26802379346.0,258653508032.0,214277845961.0,6141598001.0,504704473872.0,763357981904.0,224362275432.0,63154144000.0,475841562472.0,287516419432.0,42588345942.0,-11375099646.0,-10905197962.0,-11601943202.0,-11579537202.0,-4.15,Property,141.42857142857142
LAPD,2021,2022-03-31 12:21:00,49961.0,49961.0,,,27978.0,77939.0,248149496.0,673061.0,-248744618.0,248822557.0,5434.0,-26628284.0,-108425943.0,-108870083.0,-108471753.0,-27.45,Infrastructure Industry,50.0
LCKM,2021,2022-04-28 21:06:00,11562502522.0,135624679109.0,,27578547347.0,11518862153.0,147143541262.0,11555188045.0,415149335.0,135173203882.0,11970337380.0,45700880268.0,-36066055700.0,2078190775.0,1647206699.0,1641682175.0,1.65,Infrastructure Industry,291.5059073311942
LEAD,2021,2022-04-19 10:17:00,10588767.0,23735872.0,670356.0,11620502.0,112891319.0,136627191.0,7159516.0,94272674.0,35195001.0,101432190.0,28705059.0,-23703693.0,-2050369.0,-2654887.0,-2589098.0,-0.000658,Infrastructure Industry,51.142857142857146
LFLO,2021,2022-03-29 16:52:00,5851200386.0,50946671752.0,31874742722.0,13220728644.0,8434707930.0,59381379682.0,18365240827.0,477278170.0,40538860685.0,18842518997.0,46863360737.0,-32190201564.0,2222926272.0,1725916812.0,1750841013.0,1721233751.0,General,104.85714285714286
LIFE,2021,2022-04-29 14:39:00,1524001.0,10235753.0,,209225.0,711517.0,16344767.0,168559.0,739705.0,7567616.0,8713141.0,3649057.0,-2671924.0,139225.0,73824.0,57759.0,35.0,Insurance,5493.154366629465
LINK,2021,2022-03-31 11:16:00,270796.0,860648.0,,567917.0,8886246.0,9746894.0,1964255.0,2533297.0,5249342.0,4497552.0,4464900.0,-963317.0,1148877.0,885319.0,909215.0,322.0,General,4055.3777204241073
LION,2021,2022-05-09 18:29:00,99398874411.0,473632576449.0,192548410163.0,144191795052.0,218950134744.0,692582711193.0,145920423985.0,101318685713.0,445343601495.0,247239109698.0,300280285514.0,-198452832964.0,-3693250636.0,-4303093348.0,2202149749.0,-8.0,General,324.4645254952567
LMPI,2021,2022-04-26 16:37:00,2367340140.0,479910051703.0,313789540596.0,68334657018.0,224160566709.0,704070618412.0,409140402432.0,66925117494.0,228005098486.0,476065519926.0,568644535159.0,-489824535380.0,-10586019650.0,-14362302768.0,-18489452342.0,-14.24,General,171.85714285714286
LMSH,2021,2022-04-28 13:28:00,18614524726.0,85694063426.0,38761194127.0,20685416590.0,59765586463.0,145459649889.0,19024382841.0,10868968048.0,115566299000.0,29893350889.0,168551904708.0,-151926155179.0,5956601009.0,6514290108.0,7214854331.0,68.0,General,697.1428571428571
LPCK,2021,2022-03-30 14:04:00,376198.0,796152.0,375765.0,26092.0,228344.0,9134537.0,38018.0,34898.0,6406946.0,2727591.0,1844739.0,-1154219.0,215527.0,140369.0,94507.0,69.0,Property,1170.0
LPGI,2021,2022-03-30 19:32:00,29526483066.0,2735469175456.0,,508767918949.0,133569400931.0,2923286260687.0,185565438936.0,1829754255823.0,871834713331.0,2051451547356.0,2167276669374.0,-1478247815271.0,147263305972.0,98384767320.0,52605237916.0,656.0,Insurance,4575.964425223215
LPIN,2021,2022-04-14 15:32:00,45785308601.0,111057260486.0,28118231892.0,30912626906.0,199822811366.0,310880071852.0,15307172729.0,11549522000.0,284023377123.0,26856694729.0,120475047471.0,-93774038323.0,25483321670.0,23408672795.0,23784548255.0,55.0,General,405.64928763253346
LPKR,2021,2022-04-08 20:06:00,4888494.0,31374902.0,23409584.0,1844213.0,20706034.0,52080936.0,9605967.0,19988960.0,22486009.0,29594927.0,16138531.0,-10588709.0,-1108251.0,-1623183.0,-1835367.0,-22.65,Property,128.28571428571428
LPLI,2021,2022-04-29 12:08:00,254144.0,679725.0,,7980.0,294344.0,974069.0,10417.0,1778.0,961874.0,12195.0,6210.0,-13251.0,250699.0,248262.0,222611.0,212.11,General,273.7142857142857
LPPF,2021,2022-03-02 16:30:00,661391.0,1513483.0,746771.0,52289.0,4337746.0,5851229.0,2070044.0,2775213.0,1005972.0,4845257.0,5585975.0,-2006509.0,1102899.0,912854.0,879859.0,351.0,General,4664.60595703125
LPPS,2021,2022-04-29 15:44:00,12792949944.0,81418260435.0,,85000000.0,1132528994965.0,1213947255400.0,122741154.0,1340506.0,1213823173740.0,124081660.0,180000000.0,-1726407737.0,117016768947.0,117016768947.0,111421881713.0,45.21,General,98.85714285714286
LRNA,2021,2022-05-09 17:18:00,1017139040.0,19325367668.0,6437833775.0,6194043184.0,220008615686.0,239333983354.0,19204829670.0,28097818580.0,192031335104.0,47302648250.0,70200908124.0,-71774683185.0,-23263547027.0,-26466832753.0,-26124514721.0,-74.64,Infrastructure Industry,192.14285714285714
LSIP,2021,2022-03-01 18:10:00,3367867.0,4307772.0,367649.0,316727.0,7543410.0,11851182.0,696556.0,982120.0,10172506.0,1678676.0,4525473.0,-2717099.0,1246886.0,990445.0,1022573.0,145.0,General,1270.4071742466517
LTLS,2021,2022-04-05 14:09:00,499095.0,2772844.0,1044335.0,1177104.0,3453170.0,6226014.0,2438070.0,1085580.0,2702364.0,3523650.0,6635544.0,-5335909.0,440608.0,311410.0,526879.0,182.0,General,713.8445260184152
LUCK,2021,2022-04-28 09:44:00,18054638576.0,78932797047.0,21689619003.0,34975276835.0,86244072208.0,165176869255.0,21118109618.0,8741463116.0,135317296521.0,29859572734.0,102316904804.0,-77912582681.0,33029296.0,318149748.0,8645104395.0,0.42,General,211.71428571428572
LUCY,2021,2022-04-29 18:12:00,22282650407.0,34837436692.0,3940226144.0,8478419540.0,18737136082.0,53574572774.0,7857474107.0,7058909505.0,38658189162.0,14916383612.0,14441000709.0,-5124716376.0,543592373.0,258118106.0,258118106.0,0.28,General,110.19757734026227
MAIN,2021,2022-03-31 22:59:00,179657572.0,2663583383.0,1220824957.0,632940694.0,2773161827.0,5436745210.0,2120613735.0,1268091642.0,2048039833.0,3388705377.0,9130618395.0,-8572738205.0,76257016.0,60376485.0,63182149.0,27.0,General,693.5714285714286
MAMI,2021,2022-09-29 23:10:00,4833626808.0,236412099157.0,117507873583.0,27875050535.0,1541933768720.0,1778345867877.0,200176732466.0,310665918424.0,1267503216987.0,510842650890.0,42593821025.0,-25798459621.0,-46139463136.0,-36849615004.0,-33214302835.0,-2.94306093252976,General,50.0
MAPA,2021,2022-04-11 14:45:00,662414.0,3503576.0,2278559.0,416570.0,1815621.0,5319197.0,1584602.0,503680.0,3230915.0,2088282.0,6042002.0,-3455042.0,344014.0,230395.0,228072.0,90.0,General,281.527335030692
MAPB,2021,2022-04-11 14:38:00,256175.0,516237.0,143855.0,75427.0,1725140.0,2241377.0,894469.0,332155.0,1014753.0,1226624.0,2431383.0,-791644.0,-4915.0,-9927.0,-6277.0,-5.0,General,1573.5714285714287
MAPI,2021,2022-04-11 14:52:00,2778415.0,8213616.0,3731442.0,830066.0,8569426.0,16783042.0,6661498.0,3025637.0,7095907.0,9687135.0,18423803.0,-10731341.0,691608.0,490156.0,583131.0,27.0,General,883.6788766043527
MARI,2021,2022-04-30 22:24:00,31702624564.0,40370667124.0,5516066758.0,107111214402.0,4900117110.0,329231056270.0,4068373146.0,13160952629.0,244818044282.0,84413011988.0,69662826371.0,-95965734735.0,-24218856956.0,-27008147899.0,-26748177242.0,-3.76,General - liquidity,216.85714285714286
MARK,2021,2022-04-02 11:23:00,104216468215.0,585685378899.0,249659869647.0,227443163870.0,492773489450.0,1078458868349.0,273462421017.0,61356035730.0,743640411602.0,334818456747.0,1193506756539.0,-586894054361.0,505578068397.0,392149133254.0,391167974381.0,103.2,General,1046.8564191545759
MASA,2021,2022-03-24 15:17:00,7491957.0,240829309.0,103112859.0,126068755.0,295541639.0,536370948.0,148654200.0,109581348.0,278135400.0,258235548.0,463204971.0,-319237252.0,78228208.0,60975450.0,61084385.0,0.664,General,4086.8976702008927
MASB,2021,2022-04-13 16:02:00,214953246838.0,20462036841326.0,7374554050933.0,7905480853148.0,455098639945.0,23203123481350.0,20279209699154.0,219581716984.0,2701057828826.0,20502065652524.0,1284699065001.0,-937236930870.0,272354121974.0,213129172158.0,188509667536.0,185.64,Financial and Shariah,3508.5714285714284
MAYA,2021,2022-04-30 16:06:00,285992.0,86337296.0,125912.0,70943977.0,17514013.0,119104185.0,104443811.0,682094.0,13978280.0,105125905.0,6341701.0,-7289395.0,72211.0,44127.0,78069.0,3.99,Financial and Shariah,545.7142857142857
MBAP,2021,2022-03-30 00:23:00,63882458.0,209548134.0,11620855.0,48540686.0,48172305.0,257720439.0,52680581.0,5056197.0,199983661.0,57736778.0,309840126.0,-142046561.0,128896809.0,100566379.0,100700577.0,0.082,General,3371.6257672991073
MBSS,2021,2022-04-07 13:22:00,27240958.0,44451035.0,3247098.0,12267470.0,133188050.0,177639085.0,5991075.0,2541025.0,169106985.0,8532100.0,73405133.0,-58217669.0,12142010.0,12142010.0,12301720.0,0.0066,General,1265.0
MBTO,2021,2022-04-28 15:54:00,2851093946.0,170318544063.0,105058320655.0,61909129462.0,544329196621.0,714647740684.0,225904727379.0,48408719261.0,440334294044.0,274313446640.0,210528089820.0,-143858591874.0,-117769279024.0,-148766710345.0,-149525065423.0,-139.03,General,115.14285714285714
MCAS,2021,2022-04-29 11:53:00,359551298098.0,1625320495074.0,432669730398.0,499442742453.0,509213766267.0,2134534261341.0,553134149383.0,64383124427.0,1517016987531.0,617517273810.0,12675430974543.0,-12453555683961.0,158154111103.0,141358466402.0,141586744689.0,73.0,General,12657.142857142857
MCOL,2021,2022-04-04 14:38:00,228307949.0,313388349.0,10934114.0,46868059.0,263163000.0,576551349.0,121899643.0,52034679.0,402617027.0,173934322.0,693281245.0,-302467792.0,352146986.0,274899760.0,274151345.0,0.08177,General,3670.2452566964284
MCOR,2021,2022-03-11 18:17:00,254610.0,18403164.0,1108110.0,13781551.0,1115542.0,26194548.0,19410206.0,240738.0,6081204.0,20113344.0,1262840.0,-749300.0,104014.0,79392.0,79392.0,2.09,Financial and Shariah,97.85714285714286
MDIA,2021,2022-10-27 10:27:00,7856586.0,4794576538.0,616253540.0,4150877486.0,667629848.0,5462206386.0,2708628700.0,121699966.0,2631877720.0,2830328666.0,1354248158.0,-657385442.0,140240513.0,80662511.0,90792656.0,1.85,General,53.0
MDKA,2021,2022-04-20 15:06:00,185470530.0,411315044.0,131417430.0,24695375.0,867277615.0,1278592659.0,297241459.0,201940903.0,779410297.0,499182362.0,380956549.0,-260859462.0,56718350.0,33386800.0,30554802.0,0.0016,General,5339.285714285715
MDKI,2021,2022-04-06 09:43:00,233678.0,342575.0,70180.0,38671.0,642825.0,985400.0,43588.0,36518.0,905294.0,80106.0,397308.0,-310677.0,47045.0,38851.0,44918.0,15.0,General,179.55826677594865
MDLN,2021,2022-04-26 12:19:00,1111920218776.0,3395447292615.0,2028923216963.0,174565174718.0,11144091748180.0,14539539040795.0,3469212455512.0,6886228827202.0,4184097758081.0,10355441282714.0,2008645648830.0,-656038000370.0,-8793924920.0,-41994106784.0,-36110485104.0,-3.4,Property,78.28571428571429
MDRN,2021,2022-05-30 17:55:00,2305770119.0,74078326126.0,22615451088.0,45728744296.0,172489199200.0,246567525326.0,355033198132.0,302546635337.0,-411012308143.0,657579833469.0,78132730608.0,-51210362088.0,168350174489.0,126811441634.0,126930227834.0,17.0,General,50.0
MEDC,2021,2022-06-15 14:13:00,480984828.0,1701563649.0,100884410.0,490785093.0,3982320490.0,5683884139.0,1006176448.0,3448371230.0,1229336461.0,4454547678.0,1323241584.0,-757476367.0,285700739.0,62600751.0,84814968.0,0.001524,General,599.450177873884
MEGA,2021,2022-02-04 08:50:00,900919216221.0,79461104495018.0,122015644049.0,62052683350308.0,7738354769156.0,132879389809146.0,102261879977808.0,1056696511985.0,19144462387338.0,113734927421808.0,8110291334649.0,-4767941216784.0,4952616307641.0,4008051552365.0,3036312623036.0,576.0,Financial and Shariah,8609.746791294643
MERK,2021,2022-04-14 17:38:00,196342989.0,768122706.0,270959821.0,283142074.0,258144160.0,1026266866.0,282931352.0,59291726.0,684043788.0,342223078.0,1064394815.0,-665711070.0,190499576.0,131660834.0,126016763.0,294.0,General,3333.899239676339
META,2021,2022-04-19 17:19:00,986018533965.0,1264941904520.0,9516203443.0,141031995069.0,5322387101317.0,6587329005837.0,599501118672.0,2626364717930.0,3361463169235.0,3225865836602.0,844789484595.0,-438505688511.0,62948983532.0,25760949227.0,16698113103.0,0.34,Infrastructure Industry,113.85714285714286
MFIN,2021,2022-03-17 17:33:00,45228.0,673230.0,,4731343.0,181435.0,5345296.0,2028090.0,101736.0,2762949.0,2582347.0,1770509.0,-870747.0,614038.0,485251.0,478327.0,183.0,Financial and Shariah,1109.338344029018
MFMI,2021,2022-04-28 15:34:00,93609538270.0,111754669206.0,790656223.0,12598965867.0,228461997562.0,340216666768.0,26836261982.0,198322269518.0,115058135268.0,225158531500.0,144516730115.0,-67328776562.0,27568960527.0,25160193681.0,25160193681.0,33.0,General,753.2674996512277
MGLV,2021,2022-07-19 14:45:00,7928448465.0,152257296876.0,78605700217.0,65723148194.0,59143462385.0,211400759261.0,80361810224.0,37633514482.0,93405434555.0,117995324706.0,109849125348.0,-54560343904.0,8436211447.0,7124353957.0,7102150056.0,6.0,General,118.42857142857143
MGRO,2021,2022-03-31 08:21:00,90763070618.0,809016739979.0,429327199094.0,89959533468.0,1011185854769.0,1820202594748.0,787148083629.0,323254230699.0,709800280420.0,1110402314328.0,7313139597522.0,-6488088769186.0,109422288389.0,89783282574.0,92092559817.0,22.25,General,870.1655796595982
MICE,2021,2022-03-31 14:52:00,59790631091.0,509961988030.0,248417999986.0,197737816157.0,553175402933.0,1063137390963.0,312474479126.0,40091325773.0,710571586064.0,352565804899.0,770708092995.0,-364581198779.0,42602681964.0,30116574542.0,32227464146.0,50.88544536782992,General,354.1063755580357
MIDI,2021,2022-03-30 20:01:00,243492.0,2535858.0,1811446.0,439241.0,3808158.0,6344016.0,3691937.0,1035762.0,1616317.0,4727699.0,13584036.0,-10161821.0,333255.0,275221.0,277711.0,95.48,General,206.53289576939173
MIKA,2021,2022-03-29 09:08:00,1282727987995.0,3197513553227.0,67044051239.0,307679346023.0,3663457544627.0,6860971097854.0,762461020207.0,173366240976.0,5925143836671.0,935827261183.0,4352868253731.0,-2091512953403.0,1719517732469.0,1361523557333.0,1392598208669.0,86.0,General,2181.010184151786
MINA,2021,2022-04-07 15:01:00,337642479.0,26355110701.0,22528320592.0,296017354.0,85038584727.0,111393695428.0,5297058537.0,1595231316.0,104501405575.0,6892289853.0,4009201299.0,-1605259837.0,-5216576123.0,-4778053854.0,-5427464261.0,-0.73,Property,50.0
MIRA,2021,2022-02-04 19:30:00,1837024558.0,54436318441.0,2185554541.0,37823339414.0,247069786441.0,301506104882.0,49557803766.0,48698336802.0,203249964314.0,98256140568.0,85604008684.0,-85844360951.0,-14271450785.0,-13195658734.0,-12103956207.0,-3.31,Infrastructure Industry,50.0
MITI,2021,2022-04-20 19:48:00,15250089233.0,37793034662.0,686248110.0,21856697319.0,119484286332.0,157277320994.0,16348628229.0,1776401802.0,139152290963.0,18125030031.0,46303564507.0,-26022294610.0,8121034418.0,9224783939.0,3732483969.0,6.77,General,162.50270516531808
MKNT,2021,2022-04-28 14:32:00,23361614495.0,470380997129.0,214179836866.0,232833425828.0,19761333181.0,490142330310.0,162663381997.0,305925976126.0,21552972187.0,468589358123.0,2016805522469.0,-1966909350575.0,-30362384209.0,-34676018586.0,-28370865490.0,-4.76,General,50.0
MKPI,2021,2022-04-27 11:17:00,713494544735.0001,1032021454100.0001,16124757898.0,220213685079.0,6962260977992.0,7994282432092.0,1059762104835.0,1098182865467.0,5836337461790.0,2157944970302.0,1318001428423.0,-41431996510.0,412578500051.0,324669719210.0,329547326210.0,342.5,Property,21827.076729910714
MLBI,2021,2022-02-25 14:57:00,638197.0,1241112.0,208324.0,367748.0,1680905.0,2922017.0,1682700.0,140160.0,1099157.0,1822860.0,2473681.0,-1111984.0,877781.0,665850.0,666664.0,316.0,General,7429.805245535715
MLIA,2021,2022-03-28 12:52:00,474800138.0,1687494334.0,450988862.0,761705334.0,4435175389.0,6122669723.0,1184192608.0,1527561080.0,3410916035.0,2711753688.0,4450121257.0,-144907974.0,822219503.0,647249607.0,731375029.0,489.06,General,414.6437508719308
MLPL,2021,2022-04-08 20:21:00,2431722.0,5852668.0,1586417.0,1157151.0,8908315.0,14760983.0,5165883.0,5066659.0,4528441.0,10232542.0,10310153.0,-8455817.0,164267.0,25990.0,-149059.0,16.0,General,216.28571428571428
MLPT,2021,2022-03-28 17:27:00,703693.0,2190889.0,486216.0,800299.0,802213.0,2993102.0,1922610.0,111636.0,958856.0,2034246.0,2996710.0,-2559133.0,295003.0,260870.0,260083.0,138.0,General,2914.321219308036
MMLP,2021,2022-06-21 16:04:00,770334468.0,1153842689.0,,99474599.0,5953461172.0,7107303861.0,180973209.0,768976645.0,6157354007.0,949949854.0,316572333.0,-28799840.0,362170803.0,366262697.0,366997422.0,29.0,Property,463.14285714285717
MNCN,2021,2022-04-18 12:29:00,1286276.0,9750002.0,2896785.0,4388411.0,11619002.0,21369004.0,3114339.0,735915.0,17518750.0,3850254.0,9621841.0,-3991829.0,3212440.0,2576699.0,2542882.0,179.72,General,1015.2804216657366
MOLI,2021,2022-03-31 12:03:00,38172994.0,1125203657.0,583509058.0,360373145.0,1150013022.0,2275216679.0,572352601.0,209029813.0,1493834265.0,781382414.0,1612054076.0,-1252971584.0,58980604.0,38800766.0,40768075.0,11.0,General,319.7142857142857
MORA,2021,2022-02-25 18:09:00,1059195935019.0,3442650087617.0,,540999141099.0,11122751010461.0,14565401098078.0,3434466972634.0,6572556418461.0,4558377706983.0,10007023391095.0,4180073066155.0,-1642782786475.0,801577102383.0,671378603195.0,682762219331.0,842436.0,Infrastructure Industry,
MPMX,2021,2022-03-31 08:24:00,1848427.0,3043958.0,148177.0,404559.0,6825776.0,9869734.0,2107057.0,1503711.0,6258966.0,3610768.0,12908103.0,-11711877.0,534237.0,411748.0,457436.0,98.0,General,798.6183733258929
MPOW,2021,2022-03-30 10:24:00,4469911.0,15591122.0,533236.0,8143543.0,222788144.0,238379266.0,60853519.0,33327510.0,144198237.0,94181029.0,41965285.0,-29761281.0,2654630.0,2504958.0,-281970.0,3.07,General,102.28571428571429
MPPA,2021,2022-03-31 20:37:00,752587.0,2063277.0,1051099.0,222714.0,2587211.0,4650488.0,2442484.0,1623599.0,584405.0,4066083.0,6655222.0,-5458528.0,-314915.0,-337548.0,-316707.0,-45.0,General,389.7142857142857
MPRO,2021,2022-05-31 16:21:00,73643174.0,79507307.0,,4184159.0,1682607534.0,1762114841.0,405814930.0,1702609.0,1354597302.0,407517539.0,66958886.0,-39724439.0,-12314227.0,-13969360.0,-13824971.0,-0.0001,Property,659.2857142857143
MRAT,2021,2022-05-10 00:03:00,8693405081.0,459338629540.0,190870625464.0,259188355105.0,118922346048.0,578260975588.0,215622712026.0,19442335065.0,343195928497.0,235065047091.0,326794571097.0,-130003488963.0,7588661369.0,357509551.0,776813020.0,0.84,General,186.71428571428572
MREI,2021,2022-05-09 19:11:00,8792546992.0,3041225269998.0,,598251255880.0,212275516756.0,3981209430121.0,151835437386.0,2073329990340.0,1383017273877.0,2562077866089.0,2546282325557.0,-2245720975660.0,-296611329818.0,-291039505535.0,-346892827091.0,-562.0,Insurance,3517.0455496651784
MSIN,2021,2022-04-13 14:56:00,650411.0,5308113.0,514472.0,757999.0,1400731.0,6708844.0,3706850.0,312658.0,2689336.0,4019508.0,1813220.0,-1279340.0,386054.0,301123.0,303411.0,26.58251168572655,General,5478.571428571428
MSKY,2021,2022-04-13 19:28:00,19514.0,866987.0,166785.0,648730.0,3020191.0,3887178.0,1071106.0,337109.0,2478963.0,1408215.0,1460559.0,-1441139.0,-231920.0,-181648.0,-178959.0,-18.2,General,436.2857142857143
MTDL,2021,2022-03-29 08:33:00,1656604.0,6960341.0,1888617.0,2500396.0,628451.0,7588792.0,3524803.0,141336.0,3922653.0,3666139.0,18500587.0,-16994438.0,983477.0,761834.0,772292.0,41.0,General,642.323224748884
